"","postcode","lat","lon","suburb","state"
"376",2083,-33.5197688571429,151.201592142857,"BAR POINT,
BROOKLYN,
CHEERO POINT,
COGRA BAY,
DANGAR ISLAND,
MILSONS PASSAGE,
MOONEY MOONEY","NSW"
"377",2084,-33.659999,151.210726666667,"COTTAGE POINT,
DUFFYS FOREST,
TERREY HILLS","NSW"
"378",2085,-33.7465643333333,151.228136333333,"BELROSE,
BELROSE WEST,
DAVIDSON","NSW"
"379",2086,-33.751226,151.2357485,"FRENCHS FOREST,
FRENCHS FOREST EAST","NSW"
"380",2087,-33.7678695,151.2150925,"FORESTVILLE,
KILLARNEY HEIGHTS","NSW"
"381",2088,-33.8260205,151.243191,"MOSMAN,
SPIT JUNCTION","NSW"
"382",2089,-33.8313245,151.2218165,"NEUTRAL BAY,
NEUTRAL BAY JUNCTION","NSW"
"383",2090,-33.8385586666667,151.229129,"CREMORNE,
CREMORNE JUNCTION,
CREMORNE POINT","NSW"
"384",2092,-33.797106,151.251146,"SEAFORTH","NSW"
"385",2093,-33.7948044,151.2588424,"BALGOWLAH,
BALGOWLAH HEIGHTS,
CLONTARF,
MANLY VALE,
NORTH BALGOWLAH","NSW"
"386",2094,-33.794163,151.273978,"FAIRLIGHT","NSW"
"387",2095,-33.799483,151.288458,"MANLY,
MANLY EAST","NSW"
"388",2096,-33.7773983333333,151.289208,"CURL CURL,
HARBORD,
QUEENSCLIFF","NSW"
"389",2097,-33.7334035,151.2920795,"COLLAROY,
COLLAROY BEACH,
COLLAROY PLATEAU WEST,
WHEELER HEIGHTS","NSW"
"390",2099,-33.751342,151.28361025,"CROMER,
DEE WHY,
NARRAWEENA,
NORTH CURL CURL","NSW"
"391",2100,-33.7596245,151.261263166667,"ALLAMBIE HEIGHTS,
BEACON HILL,
BROOKVALE,
NORTH MANLY,
OXFORD FALLS,
WARRINGAH MALL","NSW"
"392",2101,-33.70099475,151.2808665,"ELANORA HEIGHTS,
INGLESIDE,
NARRABEEN,
NORTH NARRABEEN","NSW"
"393",2102,-33.686265,151.29908,"WARRIEWOOD","NSW"
"394",2103,-33.67707,151.300316,"MONA VALE","NSW"
"395",2104,-33.66445,151.298945,"BAYVIEW","NSW"
"396",2105,-33.64151025,151.2822515,"CHURCH POINT,
ELVINA BAY,
LOVETT BAY,
SCOTLAND ISLAND","NSW"
"397",2106,-33.6561905,151.316044,"NEWPORT,
NEWPORT BEACH","NSW"
"398",2107,-33.6307855714286,151.321358,"AVALON BEACH,
BILGOLA,
CAREEL BAY,
CLAREVILLE,
PARADISE BEACH,
TAYLORS POINT,
WHALE BEACH","NSW"
"399",2108,-33.6039295,151.299062,"COASTERS RETREAT,
CURRAWONG BEACH,
GREAT MACKEREL BEACH,
MORNING BAY,
PALM BEACH,
THE BASIN","NSW"
"400",2109,-33.774321,151.111988,"MACQUARIE UNIVERSITY","NSW"
"401",2110,-33.8366165,151.1633655,"HUNTERS HILL,
WOOLWICH","NSW"
"402",2111,-33.8328378571429,151.133718571429,"BORONIA PARK,
GLADESVILLE,
HENLEY,
HUNTLEYS COVE,
HUNTLEYS POINT,
MONASH PARK,
TENNYSON POINT","NSW"
"403",2112,-33.8116216666667,151.105012333333,"DENISTONE EAST,
PUTNEY,
RYDE","NSW"
"404",2113,-33.7932136,151.130658,"BLENHEIM ROAD,
EAST RYDE,
MACQUARIE CENTRE,
MACQUARIE PARK,
NORTH RYDE","NSW"
"405",2114,-33.8084044,151.0802406,"DENISTONE,
DENISTONE WEST,
MEADOWBANK,
MELROSE PARK,
WEST RYDE","NSW"
"406",2115,-33.814144,151.054495,"ERMINGTON","NSW"
"407",2116,-33.811244,151.034464,"RYDALMERE","NSW"
"408",2117,-33.79473225,151.0441985,"DUNDAS,
DUNDAS VALLEY,
OATLANDS,
TELOPEA","NSW"
"409",2118,-33.7766585,151.0439715,"CARLINGFORD,
CARLINGFORD COURT,
CARLINGFORD NORTH,
KINGSDENE","NSW"
"410",2119,-33.755594,151.0719485,"BEECROFT,
CHELTENHAM","NSW"
"411",2120,-33.727151,151.075165,"PENNANT HILLS,
THORNLEIGH,
WESTLEIGH","NSW"
"412",2121,-33.766163,151.0850535,"EPPING,
NORTH EPPING","NSW"
"413",2122,-33.7869785,151.0875775,"EASTWOOD,
MARSFIELD","NSW"
"414",2123,-33.886166,151.139472,"PARRAMATTA","NSW"
"415",2124,-33.886166,151.139472,"PARRAMATTA","NSW"
"416",2125,-33.753676,151.039113,"WEST PENNANT HILLS","NSW"
"417",2126,-33.722019,151.041806,"CHERRYBROOK","NSW"
"418",2127,-33.846053,151.065507,"HOMEBUSH BAY,
NEWINGTON","NSW"
"419",2128,-33.835928,151.047591,"SILVERWATER","NSW"
"420",2129,-33.871209,151.191884,"SYDNEY MARKETS","NSW"
"421",2130,-33.891712,151.137258,"SUMMER HILL","NSW"
"422",2131,-33.889498,151.127444,"ASHFIELD","NSW"
"423",2132,-33.883163,151.114771,"CROYDON","NSW"
"424",2133,-33.895437,151.1010185,"CROYDON PARK,
ENFIELD SOUTH","NSW"
"425",2134,-33.8767885,151.1038075,"BURWOOD,
BURWOOD NORTH","NSW"
"426",2135,-33.873913,151.093993,"STRATHFIELD","NSW"
"427",2136,-33.8889643333333,151.092943,"BURWOOD HEIGHTS,
ENFIELD,
STRATHFIELD SOUTH","NSW"
"428",2137,-33.8498832,151.1047406,"BREAKFAST POINT,
CABARITA,
CONCORD,
MORTLAKE,
NORTH STRATHFIELD","NSW"
"429",2138,-33.8401566666667,151.086346666667,"CONCORD WEST,
LIBERTY GROVE,
RHODES","NSW"
"430",2139,-33.837702,151.095046,"CONCORD REPATRIATION HOSPITAL","NSW"
"431",2140,-33.8647363333333,151.078562,"HOMEBUSH,
HOMEBUSH SOUTH,
HOMEBUSH WEST","NSW"
"432",2141,-33.86442925,151.0450295,"BERALA,
LIDCOMBE,
LIDCOMBE NORTH,
ROOKWOOD","NSW"
"433",2142,-33.8358831428571,151.01207,"BLAXCELL,
CAMELLIA,
CLYDE,
GRANVILLE,
HOLROYD,
ROSEHILL,
SOUTH GRANVILLE","NSW"
"434",2143,-33.8907983333333,151.025760333333,"BIRRONG,
POTTS HILL,
REGENTS PARK","NSW"
"435",2144,-33.849322,151.033421,"AUBURN","NSW"
"436",2145,-33.8136465,150.9618465,"GIRRAWEEN,
GREYSTANES,
MAYS HILL,
PEMULWUY,
PENDLE HILL,
SOUTH WENTWORTHVILLE,
WENTWORTHVILLE,
WESTMEAD","NSW"
"437",2146,-33.7899366666667,150.961797,"OLD TOONGABBIE,
TOONGABBIE,
TOONGABBIE EAST","NSW"
"438",2147,-33.7624855,150.927794,"KINGS LANGLEY,
LALOR PARK,
SEVEN HILLS,
SEVEN HILLS WEST","NSW"
"439",2148,-33.7740865714286,150.897800714286,"ARNDELL PARK,
BLACKTOWN,
BLACKTOWN WESTPOINT,
HUNTINGWOOD,
KINGS PARK,
MARAYONG,
PROSPECT","NSW"
"440",2150,-33.8190336666667,151.004590333333,"HARRIS PARK,
PARRAMATTA,
PARRAMATTA WESTFIELD","NSW"
"441",2151,-33.783081,151.0196235,"NORTH PARRAMATTA,
NORTH ROCKS","NSW"
"442",2152,-33.783849,150.994336,"NORTHMEAD","NSW"
"443",2153,-33.7573333333333,150.978564,"BAULKHAM HILLS,
BELLA VISTA,
WINSTON HILLS","NSW"
"444",2154,-33.732307,151.005616,"CASTLE HILL","NSW"
"445",2155,-33.69950075,150.93723275,"BEAUMONT HILLS,
KELLYVILLE,
KELLYVILLE RIDGE,
ROUSE HILL","NSW"
"446",2156,-33.6740043333333,150.985146,"ANNANGROVE,
GLENHAVEN,
KENTHURST","NSW"
"447",2157,-33.5594146666667,151.032343,"CANOELANDS,
FOREST GLEN,
GLENORIE","NSW"
"448",2158,-33.6751496666667,151.022539,"DURAL,
MIDDLE DURAL,
ROUND CORNER","NSW"
"449",2159,-33.62326325,151.061765,"ARCADIA,
BERRILEE,
FIDDLETOWN,
GALSTON","NSW"
"450",2160,-33.8346225,150.9806275,"MERRYLANDS,
MERRYLANDS WEST","NSW"
"451",2161,-33.858264,150.9789215,"GUILDFORD,
GUILDFORD WEST,
OLD GUILDFORD,
YENNORA","NSW"
"452",2162,-33.884329,151.006327,"CHESTER HILL,
SEFTON","NSW"
"453",2163,-33.887308,150.969785666667,"CARRAMAR,
LANSDOWNE,
VILLAWOOD","NSW"
"454",2164,-33.8481305,150.93442725,"SMITHFIELD,
SMITHFIELD WEST,
WETHERILL PARK,
WOODPARK","NSW"
"455",2165,-33.867884,150.948387,"FAIRFIELD,
FAIRFIELD EAST,
FAIRFIELD HEIGHTS,
FAIRFIELD WEST","NSW"
"456",2166,-33.892492,150.9346718,"CABRAMATTA,
CABRAMATTA WEST,
CANLEY HEIGHTS,
CANLEY VALE,
LANSVALE","NSW"
"457",2167,-33.971305,150.894517,"GLENFIELD","NSW"
"458",2168,-33.9152727142857,150.882137428571,"ASHCROFT,
BUSBY,
CARTWRIGHT,
GREEN VALLEY,
HECKENBERG,
HINCHINBROOK,
SADLEIR","NSW"
"459",2170,-33.9297488333333,150.9204215,"CASULA,
CASULA MALL,
CHIPPING NORTON,
HAMMONDVILLE,
LIVERPOOL,
LIVERPOOL SOUTH,
LIVERPOOL WESTFIELD,
LURNEA,
MOOREBANK,
MOUNT PRITCHARD,
PRESTONS,
WARWICK FARM","NSW"
"460",2171,-33.9183858,150.8475096,"CECIL HILLS,
HORNINGSEA PARK,
HOXTON PARK,
MIDDLETON GRANGE,
WEST HOXTON","NSW"
"461",2172,-33.9689583333333,150.984662333333,"PLEASURE POINT,
SANDY POINT,
VOYAGER POINT","NSW"
"462",2173,-33.9568595,150.9431875,"HOLSWORTHY,
WATTLE GROVE","NSW"
"463",2175,-33.845034,150.848192,"HORSLEY PARK","NSW"
"464",2176,-33.8743105714286,150.890433,"ABBOTSBURY,
BOSSLEY PARK,
EDENSOR PARK,
GREENFIELD PARK,
PRAIRIEWOOD,
ST JOHNS PARK,
WAKELEY","NSW"
"465",2177,-33.890734,150.8774765,"BONNYRIGG,
BONNYRIGG HEIGHTS","NSW"
"466",2178,-33.872429,150.812199,"CECIL PARK,
KEMPS CREEK,
MOUNT VERNON","NSW"
"467",2179,-33.948721,150.8146505,"AUSTRAL,
LEPPINGTON","NSW"
"468",2190,-33.9054473333333,151.053669,"CHULLORA,
GREENACRE,
MOUNT LEWIS","NSW"
"469",2191,-33.902107,151.083553,"BELFIELD","NSW"
"470",2192,-33.916035,151.0875,"BELMORE","NSW"
"471",2193,-33.9075696666667,151.124235,"ASHBURY,
CANTERBURY,
HURLSTONE PARK","NSW"
"472",2194,-33.914373,151.103465,"CAMPSIE","NSW"
"473",2195,-33.9214605,151.0720575,"LAKEMBA,
WILEY PARK","NSW"
"474",2196,-33.9294265,151.063916,"PUNCHBOWL,
ROSELANDS","NSW"
"475",2197,-33.900608,150.992888,"BASS HILL","NSW"
"476",2198,-33.912851,150.982469,"GEORGES HALL","NSW"
"477",2199,-33.9132255,151.0315575,"YAGOONA,
YAGOONA WEST","NSW"
"478",2200,-33.9165277142857,151.024684,"BANKSTOWN,
BANKSTOWN AERODROME,
BANKSTOWN NORTH,
BANKSTOWN SQUARE,
CONDELL PARK,
MANAHAN,
MOUNT LEWIS","NSW"
"479",2203,-33.904689,151.138774,"DULWICH HILL","NSW"
"480",2204,-33.9109606666667,151.160204333333,"MARRICKVILLE,
MARRICKVILLE METRO,
MARRICKVILLE SOUTH","NSW"
"481",2205,-33.932433,151.147573333333,"ARNCLIFFE,
TURRELLA,
WOLLI CREEK","NSW"
"482",2206,-33.9259335,151.114881,"CLEMTON PARK,
EARLWOOD","NSW"
"483",2207,-33.9428284,151.1238128,"BARDWELL PARK,
BARDWELL VALLEY,
BEXLEY,
BEXLEY NORTH,
BEXLEY SOUTH","NSW"
"484",2208,-33.939481,151.098941,"KINGSGROVE","NSW"
"485",2209,-33.9514135,151.072996,"BEVERLY HILLS,
NARWEE","NSW"
"486",2210,-33.96516425,151.0547985,"LUGARNO,
PEAKHURST,
PEAKHURST HEIGHTS,
RIVERWOOD","NSW"
"487",2211,-33.962494,151.034559,"PADSTOW,
PADSTOW HEIGHTS","NSW"
"488",2212,-33.9546303333333,151.013202,"REVESBY,
REVESBY HEIGHTS,
REVESBY NORTH","NSW"
"489",2213,-33.966264,150.994932666667,"EAST HILLS,
PANANIA,
PICNIC POINT","NSW"
"490",2214,-33.937834,150.989263,"MILPERRA","NSW"
"491",2216,-33.9524935,151.1482725,"BANKSIA,
BRIGHTON-LE-SANDS,
KYEEMAGH,
ROCKDALE","NSW"
"492",2217,-33.9760373333333,151.137872166667,"BEVERLEY PARK,
KOGARAH,
KOGARAH BAY,
MONTEREY,
RAMSGATE,
RAMSGATE BEACH","NSW"
"493",2218,-33.9692705,151.1195225,"ALLAWAH,
CARLTON","NSW"
"494",2219,-33.9942906666667,151.139709,"DOLLS POINT,
SANDRINGHAM,
SANS SOUCI","NSW"
"495",2220,-33.9706976666667,151.099074333333,"HURSTVILLE,
HURSTVILLE GROVE,
HURSTVILLE WESTFIELD","NSW"
"496",2221,-33.9872006,151.104812,"BLAKEHURST,
CARSS PARK,
CONNELLS POINT,
KYLE BAY,
SOUTH HURSTVILLE","NSW"
"497",2222,-33.963346,151.086744,"PENSHURST","NSW"
"498",2223,-33.9768335,151.079078,"MORTDALE,
OATLEY","NSW"
"499",2224,-34.008936,151.105338,"KANGAROO POINT,
SYLVANIA,
SYLVANIA SOUTHGATE,
SYLVANIA WATERS","NSW"
"500",2225,-34.0021675,151.0844795,"CARAVAN HEAD,
OYSTER BAY","NSW"
"501",2226,-34.0102593333333,151.062540333333,"BONNET BAY,
COMO,
JANNALI","NSW"
"502",2227,-34.040649,151.085754,"GYMEA,
GYMEA BAY","NSW"
"503",2228,-34.04194,151.1023765,"MIRANDA,
YOWIE BAY","NSW"
"504",2229,-34.0551728333333,151.119071833333,"CARINGBAH,
DOLANS BAY,
LILLI PILLI,
PORT HACKING,
TAREN POINT,
WARUMBUL","NSW"
"505",2230,-34.0664402,151.1426622,"BUNDEENA,
BURRANEER,
CRONULLA,
MAIANBAR,
WOOLOOWARE","NSW"
"506",2231,-34.008487,151.204879,"KURNELL","NSW"
"507",2232,-34.0568185,151.064003625,"AUDLEY,
GARIE,
GRAYS POINT,
KAREELA,
KIRRAWEE,
LOFTUS,
SUTHERLAND,
WORONORA","NSW"
"508",2233,-34.0746652,151.015337,"ENGADINE,
HEATHCOTE,
WATERFALL,
WORONORA HEIGHTS,
YARRAWARRAH","NSW"
"509",2234,-34.0145745714286,151.024225142857,"ALFORDS POINT,
BANGOR,
BARDEN RIDGE,
ILLAWONG,
LUCAS HEIGHTS,
MENAI,
MENAI CENTRAL","NSW"
"510",2250,-33.3884947941176,151.276259676471,"BUCKETTY,
CALGA,
CENTRAL MANGROVE,
EAST GOSFORD,
ERINA,
ERINA FAIR,
GLENWORTH VALLEY,
GOSFORD,
GREENGROVE,
HOLGATE,
KARIONG,
KULNURA,
LISAROW,
LOWER MANGROVE,
MANGROVE CREEK,
MANGROVE MOUNTAIN,
MATCHAM,
MOONEY MOONEY CREEK,
MOUNT ELLIOT,
MOUNT WHITE,
NARA","NSW"
"511",2251,-33.47945375,151.389452833333,"AVOCA BEACH,
BENSVILLE,
BOUDDI,
COPACABANA,
DAVISTOWN,
GREEN POINT,
KINCUMBER,
KINCUMBER SOUTH,
MACMASTERS BEACH,
PICKETTS VALLEY,
SARATOGA,
YATTALUNGA","NSW"
"512",2256,-33.504718,151.2974894,"BLACKWALL,
HORSFIELD BAY,
KOOLEWONG,
LITTLE WOBBY,
PATONGA,
PEARL BEACH,
PHEGANS BAY,
WONDABYNE,
WOY WOY,
WOY WOY BAY","NSW"
"513",2257,-33.5173225833333,151.347653416667,"BOOKER BAY,
BOX HEAD,
DALEYS POINT,
EMPIRE BAY,
ETTALONG BEACH,
HARDYS BAY,
KILLCARE,
KILLCARE HEIGHTS,
PRETTY BEACH,
ST HUBERTS ISLAND,
UMINA BEACH,
WAGSTAFFE","NSW"
"514",2258,-33.3357084,151.3684302,"FOUNTAINDALE,
KANGY ANGY,
OURIMBAH,
PALM GROVE,
PALMDALE","NSW"
"515",2259,-33.2173967317073,151.464932292683,"ALISON,
BUSHELLS RIDGE,
CEDAR BRUSH CREEK,
CHAIN VALLEY BAY,
CRANGAN BAY,
DOORALONG,
DURREN DURREN,
FRAZER PARK,
FREEMANS,
GWANDALAN,
HALLORAN,
HAMLYN TERRACE,
JILLIBY,
KANWAL,
KIAR,
LAKE MUNMORAH,
LEMON TREE,
LITTLE JILLIBY,
MANNERING PARK,
MARDI,
MOONEE","NSW"
"516",2260,-33.4318746,151.4407164,"ERINA HEIGHTS,
FORRESTERS BEACH,
NORTH AVOCA,
TERRIGAL,
WAMBERAL","NSW"
"517",2261,-33.3511313333333,151.473627133333,"BATEAU BAY,
BAY VILLAGE,
BERKELEY VALE,
BLUE BAY,
CHITTAWAY BAY,
CHITTAWAY POINT,
GLENNING VALLEY,
KILLARNEY VALE,
LONG JETTY,
MAGENTA,
SHELLY BEACH,
THE ENTRANCE,
THE ENTRANCE NORTH,
TOOWOON BAY,
TUMBI UMBI","NSW"
"518",2262,-33.2139106666667,151.538244111111,"BLUE HAVEN,
BUDGEWOI,
BUDGEWOI PENINSULA,
BUFF POINT,
COLONGRA,
DOYALSON,
DOYALSON NORTH,
HALEKULANI,
SAN REMO","NSW"
"519",2263,-33.2586652857143,151.530706571429,"CANTON BEACH,
CHARMHAVEN,
GOROKAN,
LAKE HAVEN,
NORAH HEAD,
NORAVILLE,
TOUKLEY","NSW"
"520",2264,-33.1027567692308,151.524453615385,"BALCOLYN,
BONNELLS BAY,
BRIGHTWATERS,
DORA CREEK,
ERARING,
MANDALONG,
MIRRABOOKA,
MORISSET,
MORISSET PARK,
MYUNA BAY,
SILVERWATER,
WINDERMERE PARK,
YARRAWONGA PARK","NSW"
"521",2265,-33.066197,151.430116,"COORANBONG,
MARTINSVILLE","NSW"
"522",2267,-33.071491,151.584366,"WANGI WANGI","NSW"
"523",2278,-32.94118,151.570586666667,"BARNSLEY,
KILLINGWORTH,
WAKEFIELD","NSW"
"524",2280,-33.02545425,151.65750175,"BELMONT,
BELMONT NORTH,
BELMONT SOUTH,
CROUDACE BAY,
FLORAVILLE,
JEWELLS,
MARKS POINT,
VALENTINE","NSW"
"525",2281,-33.2626215,151.563985666667,"BLACKSMITHS,
CAMS WHARF,
CATHERINE HILL BAY,
CAVES BEACH,
LITTLE PELICAN,
MIDDLE CAMP,
MURRAYS BEACH,
NORDS WHARF,
PELICAN,
PINNY BEACH,
SWANSEA,
SWANSEA HEADS","NSW"
"526",2282,-32.9768423333333,151.643653,"ELEEBANA,
LAKELANDS,
WARNERS BAY","NSW"
"527",2283,-33.0226452,151.583630466667,"ARCADIA VALE,
AWABA,
BALMORAL,
BLACKALLS PARK,
BOLTON POINT,
BUTTABA,
CAREY BAY,
COAL POINT,
FASSIFERN,
FENNELL BAY,
FISHING POINT,
KILABEN BAY,
RATHMINES,
RYHOPE,
TORONTO","NSW"
"528",2284,-32.966997,151.616972714286,"ARGENTON,
BOOLAROO,
BOORAGUL,
MARMONG POINT,
SPEERS POINT,
TERALBA,
WOODRISING","NSW"
"529",2285,-32.9387654285714,151.652618285714,"CAMERON PARK,
CARDIFF,
CARDIFF HEIGHTS,
CARDIFF SOUTH,
EDGEWORTH,
GLENDALE,
MACQUARIE HILLS","NSW"
"530",2286,-32.9015433333333,151.580086,"HOLMESVILLE,
SEAHAMPTON,
WEST WALLSEND","NSW"
"531",2287,-32.8524831111111,151.647420555556,"BIRMINGHAM GARDENS,
ELERMORE VALE,
FLETCHER,
MARYLAND,
MINMI,
RANKIN PARK,
SUMMER HILL,
WALLSEND,
WALLSEND SOUTH","NSW"
"532",2289,-32.9463993333333,151.704822333333,"ADAMSTOWN,
ADAMSTOWN HEIGHTS,
GARDEN SUBURB,
HIGHFIELDS,
KOTARA,
KOTARA SOUTH","NSW"
"533",2290,-32.983689,151.694878,"BENNETTS GREEN,
CHARLESTOWN,
DUDLEY,
GATESHEAD,
HILLSBOROUGH,
KAHIBAH,
MOUNT HUTTON,
REDHEAD,
TINGIRA HEIGHTS,
WHITEBRIDGE","NSW"
"534",2291,-32.942669,151.749102333333,"MEREWETHER,
MEREWETHER HEIGHTS,
THE JUNCTION","NSW"
"535",2292,-32.918289,151.7378095,"BROADMEADOW,
HAMILTON NORTH","NSW"
"536",2293,-32.9164085,151.756846,"MARYVILLE,
WICKHAM","NSW"
"537",2294,-32.916023,151.765725,"CARRINGTON","NSW"
"538",2295,-32.885278,151.797363,"FERN BAY,
STOCKTON","NSW"
"539",2296,-32.911915,151.745721,"ISLINGTON","NSW"
"540",2297,-32.908014,151.751115,"TIGHES HILL","NSW"
"541",2298,-32.9049186666667,151.722527333333,"GEORGETOWN,
WARATAH,
WARATAH WEST","NSW"
"542",2299,-32.906656,151.701510333333,"JESMOND,
LAMBTON,
NORTH LAMBTON","NSW"
"543",2300,-32.9316276,151.7768536,"BAR BEACH,
COOKS HILL,
NEWCASTLE,
NEWCASTLE EAST,
THE HILL","NSW"
"544",2302,-32.924908,151.761141,"NEWCASTLE WEST","NSW"
"545",2303,-32.9291153333333,151.749419666667,"HAMILTON,
HAMILTON EAST,
HAMILTON SOUTH","NSW"
"546",2304,-32.8863861428571,151.732512285714,"KOORAGANG,
MAYFIELD,
MAYFIELD EAST,
MAYFIELD NORTH,
MAYFIELD WEST,
SANDGATE,
WARABROOK","NSW"
"547",2305,-32.9304973333333,151.703647666667,"KOTARA EAST,
NEW LAMBTON,
NEW LAMBTON HEIGHTS","NSW"
"548",2306,-32.997694,151.681053,"WINDALE","NSW"
"549",2307,-32.880873,151.691533,"SHORTLAND","NSW"
"550",2308,-34.0080555,149.5126905,"CALLAGHAN,
NEWCASTLE UNIVERSITY","NSW"
"551",2309,-30.352158,148.890775,"DANGAR","NSW"
"552",2311,-32.3476946363636,151.518058090909,"ALLYNBROOK,
BINGLEBURRA,
CARRABOLLA,
EAST GRESFORD,
ECCLESTON,
GRESFORD,
HALTON,
LEWINSBROOK,
LOSTOCK,
MOUNT RIVERS,
UPPER ALLYN","NSW"
"553",2312,-32.1234805,152.3695905,"MINIMBAH,
NABIAC","NSW"
"554",2314,-32.797365,151.83699,"WILLIAMTOWN RAAF","NSW"
"555",2315,-32.7276205,152.15169125,"CORLETTE,
FINGAL BAY,
NELSON BAY,
SHOAL BAY","NSW"
"556",2316,-32.7714911666667,152.077795833333,"ANNA BAY,
BOAT HARBOUR,
BOBS FARM,
FISHERMANS BAY,
ONE MILE,
TAYLORS BEACH","NSW"
"557",2317,-32.7157145,152.0705785,"SALAMANDER BAY,
SOLDIERS POINT","NSW"
"558",2318,-32.7744247142857,151.871882428571,"CAMPVALE,
FERODALE,
FULLERTON COVE,
MEDOWIE,
OYSTER COVE,
SALT ASH,
WILLIAMTOWN","NSW"
"559",2319,-32.730832,152.017896,"LEMON TREE PASSAGE,
MALLABULA,
TANILBA BAY","NSW"
"560",2320,-32.7055160666667,151.526113533333,"ABERGLASSLYN,
ALLANDALE,
ANAMBAH,
BOLWARRA,
BOLWARRA HEIGHTS,
FARLEY,
GLEN OAK,
GOSFORTH,
HILLSBOROUGH,
HORSESHOE BEND,
KEINBAH,
LARGS,
LORN,
LOUTH PARK,
MAITLAND,
MAITLAND NORTH,
MAITLAND VALE,
MELVILLE,
MINDARIBBA,
MOUNT DEE,
OAKHAMPTON,
OAKHAMPTON HEIG","NSW"
"561",2321,-32.6867623157895,151.608654368421,"BERRY PARK,
BUTTERWICK,
CLARENCE TOWN,
CLIFTLEIGH,
DUCKENFIELD,
DUNS CREEK,
GILLIESTON HEIGHTS,
GLEN MARTIN,
GLEN WILLIAM,
HARPERS HILL,
HEDDON GRETA,
HINTON,
LOCHINVAR,
LUSKINTYRE,
MORPETH,
OSWALD,
PHOENIX PARK,
RAWORTH,
WOODVILLE","NSW"
"562",2322,-32.8182437777778,151.654471777778,"BERESFIELD,
BLACK HILL,
HEXHAM,
LENAGHAN,
STOCKRINGTON,
TARRO,
THORNTON,
TOMAGO,
WOODBERRY","NSW"
"563",2323,-32.6405538461538,151.560866923077,"ASHTONFIELD,
BRUNKERVILLE,
BUCHANAN,
BUTTAI,
EAST MAITLAND,
FREEMANS WATERHOLE,
GREEN HILLS,
METFORD,
MOUNT VINCENT,
MULBRING,
PITNACREE,
RICHMOND VALE,
TENAMBIT","NSW"
"564",2324,-32.6392223043478,151.888070521739,"BALICKERA,
BRANDY HILL,
BUNDABAH,
CARRINGTON,
CELLS RIVER,
EAGLETON,
EAST SEAHAM,
HAWKS NEST,
HEATHERBRAE,
KARUAH,
LIMEBURNERS CREEK,
MILLERS FOREST,
NELSONS PLAINS,
NORTH ARM COVE,
OSTERLEY,
PINDIMAR,
RAYMOND TERRACE,
RAYMOND TERRACE EAST,
SEAHAM,
SWAN B","NSW"
"565",2325,-32.9007429642857,151.271928571429,"ABERDARE,
ABERNETHY,
BELLBIRD,
BELLBIRD HEIGHTS,
BOREE,
CEDAR CREEK,
CESSNOCK,
CESSNOCK WEST,
CONGEWAI,
CORRABARE,
ELLALONG,
ELRINGTON,
GRETA MAIN,
KEARSLEY,
KITCHENER,
LAGUNA,
LOVEDALE,
MILLFIELD,
MORUBEN,
MOUNT VIEW,
NULKABA,
OLNEY,
PAXTON,
PAYNES CROSS","NSW"
"566",2326,-32.794216,151.447190833333,"ABERMAIN,
BISHOPS BRIDGE,
LOXFORD,
NEATH,
SAWYERS GULLY,
WESTON","NSW"
"567",2327,-32.825347,151.485686333333,"KURRI KURRI,
PELAW MAIN,
STANFORD MERTHYR","NSW"
"568",2328,-32.3996993,150.5983076,"BUREEN,
DALSWINTON,
DENMAN,
GIANTS CREEK,
HOLLYDEEN,
KERRABEE,
MANGOOLA,
MARTINDALE,
WIDDEN,
YARRAWA","NSW"
"569",2329,-31.92524875,150.1858335,"BORAMBIL,
CASSILIS,
MERRIWA,
UARBRY","NSW"
"570",2330,-32.5471916129032,151.107444870968,"APPLETREE FLAT,
BIG RIDGE,
BIG YENGO,
BOWMANS CREEK,
BRIDGMAN,
BROKE,
BULGA,
CAMBERWELL,
CARROWBROOK,
CLYDESDALE,
COMBO,
DARLINGTON,
DOYLES CREEK,
DUNOLLY,
DURAL,
DYRRING,
FALBROOK,
FERN GULLY,
FORDWICH,
GARLAND VALLEY,
GLENDON,
GLENNIES CREEK,
GLENRIDDIN","NSW"
"571",2331,-32.688569,151.180153,"SINGLETON MILITARY AREA","NSW"
"572",2333,-32.2983498571429,150.745449142857,"BAERAMI,
BAERAMI CREEK,
BENGALLA,
CASTLE ROCK,
EDDERTON,
GUNGAL,
KAYUGA,
LIDDELL,
MANOBALAI,
MCCULLYS GAP,
MUSCLE CREEK,
MUSWELLBROOK,
SANDY HOLLOW,
WYBONG","NSW"
"573",2334,-32.677443,151.388741,"GRETA","NSW"
"574",2335,-32.6354767,151.359769,"BELFORD,
BRANXTON,
DALWOOD,
EAST BRANXTON,
ELDERSLIE,
LAMBS VALLEY,
LECONFIELD,
LOWER BELFORD,
NORTH ROTHBURY,
STANHOPE","NSW"
"575",2336,-32.124190125,150.94268625,"ABERDEEN,
DARTBROOK,
DAVIS CREEK,
ROSSGOLE,
ROUCHEL,
ROUCHEL BROOK,
UPPER DARTBROOK,
UPPER ROUCHEL","NSW"
